source_file,level,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10
bootstrap_means_data_SRP_180_run_26.csv,180,181.433333333333,181.263888888889,182.036111111111,181.513888888889,182.413888888889,182.344444444444,182.091666666667,182.377777777778,182.008333333333,181.705555555556
bootstrap_means_data_SRP_180_run_27.csv,180,181.847222222222,181.941666666667,181.958333333333,181.627777777778,182.308333333333,181.95,181.530555555556,182.394444444444,182.1,181.691666666667
bootstrap_means_data_SRP_180_run_28.csv,180,182.141666666667,181.655555555556,181.952777777778,182.386111111111,182.213888888889,182.122222222222,181.355555555556,182.458333333333,181.486111111111,182.308333333333
bootstrap_means_data_SRP_180_run_29.csv,180,181.891666666667,182.019444444444,181.963888888889,181.888888888889,181.938888888889,182.458333333333,181.1,181.938888888889,181.827777777778,181.572222222222
bootstrap_means_data_SRP_180_run_3.csv,180,181.566666666667,182.716666666667,181.866666666667,182.361111111111,182.075,182.308333333333,182.266666666667,182.522222222222,181.972222222222,181.983333333333
bootstrap_means_data_SRP_180_run_30.csv,180,181.263888888889,181.95,181.891666666667,182.427777777778,181.944444444444,182.522222222222,181.702777777778,182.544444444444,181.719444444444,181.355555555556
bootstrap_means_data_SRP_180_run_4.csv,180,182.005555555556,181.897222222222,182.444444444444,181.830555555556,182.219444444444,182.208333333333,182,181.466666666667,181.488888888889,182.575
bootstrap_means_data_SRP_180_run_5.csv,180,182.127777777778,181.722222222222,181.975,182.058333333333,181.827777777778,181.441666666667,182.616666666667,181.602777777778,181.677777777778,182.063888888889
bootstrap_means_data_SRP_180_run_6.csv,180,181.880555555556,181.816666666667,182.163888888889,182.333333333333,182.025,181.441666666667,181.733333333333,181.602777777778,181.827777777778,181.847222222222
bootstrap_means_data_SRP_180_run_7.csv,180,182.038888888889,182.197222222222,181.691666666667,182.502777777778,181.919444444444,181.95,182.177777777778,181.647222222222,181.594444444444,181.105555555556
bootstrap_means_data_SRP_180_run_8.csv,180,181.919444444444,182.088888888889,182.244444444444,182.302777777778,181.766666666667,182.491666666667,182.072222222222,182.461111111111,182.088888888889,182.238888888889
bootstrap_means_data_SRP_180_run_9.csv,180,181.986111111111,182.466666666667,182.055555555556,182.036111111111,181.919444444444,181.044444444444,181.686111111111,182.083333333333,182.036111111111,181.961111111111
bootstrap_means_data_SRP_45_run_1.csv,45,46.8166666666667,46.6305555555556,46.4,46.3666666666667,46.4388888888889,46.2833333333333,46.6777777777778,46.3638888888889,46.2972222222222,46.7166666666667
bootstrap_means_data_SRP_45_run_10.csv,45,46.6916666666667,46.4222222222222,46.8166666666667,46.5333333333333,46.6194444444444,46.6861111111111,46.6,46.3611111111111,46.55,46.6194444444444
bootstrap_means_data_SRP_45_run_11.csv,45,46.0972222222222,46.5722222222222,46.4861111111111,46.5111111111111,46.7666666666667,46.6444444444444,46.8638888888889,46.65,46.4,46.7888888888889
bootstrap_means_data_SRP_45_run_12.csv,45,46.4722222222222,46.8305555555556,46.3722222222222,46.4388888888889,46.4,46.5583333333333,46.5944444444444,46.6777777777778,46.7638888888889,46.2972222222222
bootstrap_means_data_SRP_45_run_13.csv,45,46.5916666666667,46.4083333333333,46.3805555555556,46.7444444444444,46.4666666666667,46.5416666666667,46.5472222222222,46.5111111111111,46.7361111111111,46.5722222222222
