"date","device","poll","c","vg","conex"
"8/6/2025 15:09 PM","APNA-370","NO",120,"121 ppb","D"
"8/6/2025 15:10 PM","APNA-370","NO",121,"121 ppb","D"
"8/6/2025 15:11 PM","APNA-370","NO",121.4,"121 ppb","D"
"8/6/2025 15:12 PM","APNA-370","NO",120.9,"121 ppb","D"
"8/6/2025 15:13 PM","APNA-370","NO",120.9,"121 ppb","D"
"8/6/2025 15:14 PM","APNA-370","NO",121.2,"121 ppb","D"
"8/6/2025 15:15 PM","APNA-370","NO",120.5,"121 ppb","D"
"8/6/2025 15:16 PM","APNA-370","NO",120.3,"121 ppb","D"
"8/6/2025 15:17 PM","APNA-370","NO",120.4,"121 ppb","D"
"8/6/2025 15:18 PM","APNA-370","NO",121.3,"121 ppb","D"
"8/6/2025 15:19 PM","APNA-370","NO",121,"121 ppb","D"
"8/6/2025 15:20 PM","APNA-370","NO",120.9,"121 ppb","D"
"8/6/2025 15:21 PM","APNA-370","NO",121.5,"121 ppb","D"
"8/6/2025 15:22 PM","APNA-370","NO",121.2,"121 ppb","D"
"8/6/2025 15:23 PM","APNA-370","NO",120.8,"121 ppb","D"
"8/6/2025 15:24 PM","APNA-370","NO",120.6,"121 ppb","D"
"8/6/2025 15:25 PM","APNA-370","NO",120.8,"121 ppb","D"
"8/6/2025 15:26 PM","APNA-370","NO",121.2,"121 ppb","D"
"8/6/2025 15:27 PM","APNA-370","NO",121,"121 ppb","D"
"8/6/2025 15:28 PM","APNA-370","NO",121,"121 ppb","D"
"8/6/2025 15:29 PM","APNA-370","NO",120.8,"121 ppb","D"
"8/6/2025 15:30 PM","APNA-370","NO",121.1,"121 ppb","D"
"8/6/2025 15:31 PM","APNA-370","NO",121.1,"121 ppb","D"
"8/6/2025 15:32 PM","APNA-370","NO",121.4,"121 ppb","D"
"8/6/2025 15:33 PM","APNA-370","NO",121.7,"121 ppb","D"
"8/6/2025 15:34 PM","APNA-370","NO",121.4,"121 ppb","D"
"8/6/2025 15:35 PM","APNA-370","NO",120.8,"121 ppb","D"
"8/6/2025 15:36 PM","APNA-370","NO",120.9,"121 ppb","D"
"8/6/2025 15:37 PM","APNA-370","NO",121.2,"121 ppb","D"
"8/6/2025 15:38 PM","APNA-370","NO",121,"121 ppb","D"
"8/6/2025 15:39 PM","APNA-370","NO",120.9,"121 ppb","D"
"8/6/2025 15:40 PM","APNA-370","NO",121,"121 ppb","D"
"8/6/2025 15:41 PM","APNA-370","NO",121.2,"121 ppb","D"
"8/6/2025 15:42 PM","APNA-370","NO",121.4,"121 ppb","D"
"8/6/2025 15:43 PM","APNA-370","NO",121.1,"121 ppb","D"
"8/6/2025 15:44 PM","APNA-370","NO",121.1,"121 ppb","D"
"8/6/2025 15:45 PM","APNA-370","NO",121.4,"121 ppb","D"
"8/6/2025 15:46 PM","APNA-370","NO",121.4,"121 ppb","D"
"8/6/2025 15:47 PM","APNA-370","NO",121.3,"121 ppb","D"
"8/6/2025 15:48 PM","APNA-370","NO",121.1,"121 ppb","D"
"8/6/2025 15:49 PM","APNA-370","NO",120.8,"121 ppb","D"
"8/6/2025 15:50 PM","APNA-370","NO",120.4,"121 ppb","D"
"8/6/2025 15:51 PM","APNA-370","NO",120.3,"121 ppb","D"
"8/6/2025 15:52 PM","APNA-370","NO",120.8,"121 ppb","D"
"8/6/2025 15:53 PM","APNA-370","NO",121.7,"121 ppb","D"
"8/6/2025 15:54 PM","APNA-370","NO",121.5,"121 ppb","D"
"8/6/2025 15:55 PM","APNA-370","NO",121,"121 ppb","D"
"8/6/2025 15:56 PM","APNA-370","NO",121,"121 ppb","D"
"8/6/2025 15:57 PM","APNA-370","NO",121.1,"121 ppb","D"
"8/6/2025 15:58 PM","APNA-370","NO",120.8,"121 ppb","D"
"8/6/2025 15:59 PM","APNA-370","NO",120.9,"121 ppb","D"
"8/6/2025 16:00 PM","APNA-370","NO",121.5,"121 ppb","D"
"8/6/2025 16:01 PM","APNA-370","NO",121.7,"121 ppb","D"
"8/6/2025 16:02 PM","APNA-370","NO",121.4,"121 ppb","D"
"8/6/2025 16:03 PM","APNA-370","NO",121.1,"121 ppb","D"
"8/6/2025 16:04 PM","APNA-370","NO",121,"121 ppb","D"
"8/6/2025 16:05 PM","APNA-370","NO",120.7,"121 ppb","D"
"8/6/2025 16:06 PM","APNA-370","NO",120.7,"121 ppb","D"
"8/6/2025 16:07 PM","APNA-370","NO",121,"121 ppb","D"
"8/6/2025 16:08 PM","APNA-370","NO",121.3,"121 ppb","D"
"8/6/2025 16:09 PM","APNA-370","NO",121.3,"121 ppb","D"
"8/6/2025 16:10 PM","APNA-370","NO",121.2,"121 ppb","D"
"8/6/2025 16:11 PM","APNA-370","NO",121.1,"121 ppb","D"
"8/6/2025 16:12 PM","APNA-370","NO",120.4,"121 ppb","D"
"8/6/2025 16:13 PM","APNA-370","NO",120.3,"121 ppb","D"
"8/6/2025 16:14 PM","APNA-370","NO",120.9,"121 ppb","D"
"8/6/2025 16:15 PM","APNA-370","NO",121.4,"121 ppb","D"
"8/6/2025 16:16 PM","APNA-370","NO",121.3,"121 ppb","D"
"8/6/2025 16:17 PM","APNA-370","NO",121.2,"121 ppb","D"
"8/6/2025 16:18 PM","APNA-370","NO",120.6,"121 ppb","D"
"8/6/2025 16:19 PM","APNA-370","NO",120.9,"121 ppb","D"
"8/6/2025 16:20 PM","APNA-370","NO",121.5,"121 ppb","D"
"8/6/2025 16:21 PM","APNA-370","NO",121.6,"121 ppb","D"
"8/6/2025 16:22 PM","APNA-370","NO",121.2,"121 ppb","D"
"8/6/2025 16:23 PM","APNA-370","NO",121.3,"121 ppb","D"
"8/6/2025 16:24 PM","APNA-370","NO",121.3,"121 ppb","D"
"8/6/2025 16:25 PM","APNA-370","NO",121.3,"121 ppb","D"
"8/6/2025 16:26 PM","APNA-370","NO",121.6,"121 ppb","D"
"8/6/2025 16:27 PM","APNA-370","NO",121.3,"121 ppb","D"
"8/6/2025 16:28 PM","APNA-370","NO",120.7,"121 ppb","D"
"8/6/2025 16:29 PM","APNA-370","NO",120.9,"121 ppb","D"
"8/6/2025 16:30 PM","APNA-370","NO",121.3,"121 ppb","D"
"8/8/25 8:58","APNA-370","NO",110.8,"121 ppb","D"
"8/8/25 8:59","APNA-370","NO",114,"121 ppb","D"
"8/8/25 9:00","APNA-370","NO",115.4,"121 ppb","D"
"8/8/25 9:01","APNA-370","NO",115.9,"121 ppb","D"
"8/8/25 9:02","APNA-370","NO",116.7,"121 ppb","D"
"8/8/25 9:03","APNA-370","NO",117.6,"121 ppb","D"
"8/8/25 9:04","APNA-370","NO",118.4,"121 ppb","D"
"8/8/25 9:05","APNA-370","NO",118.3,"121 ppb","D"
"8/8/25 9:06","APNA-370","NO",118.2,"121 ppb","D"
"8/8/25 9:07","APNA-370","NO",118.5,"121 ppb","D"
"8/8/25 9:08","APNA-370","NO",118.6,"121 ppb","D"
"8/8/25 9:09","APNA-370","NO",118.8,"121 ppb","D"
"8/8/25 9:10","APNA-370","NO",118.9,"121 ppb","D"
"8/8/25 9:11","APNA-370","NO",119.8,"121 ppb","D"
"8/8/25 9:12","APNA-370","NO",119.2,"121 ppb","D"
"8/8/25 9:13","APNA-370","NO",119.2,"121 ppb","D"
"8/8/25 9:14","APNA-370","NO",119.4,"121 ppb","D"
"8/8/25 9:15","APNA-370","NO",118.8,"121 ppb","D"
"8/8/25 9:16","APNA-370","NO",118.9,"121 ppb","D"
"8/8/25 9:17","APNA-370","NO",119.3,"121 ppb","D"
"8/8/25 9:18","APNA-370","NO",119.4,"121 ppb","D"
"8/8/25 9:19","APNA-370","NO",119.5,"121 ppb","D"
"8/8/25 9:20","APNA-370","NO",119.5,"121 ppb","D"
"8/8/25 9:21","APNA-370","NO",119.5,"121 ppb","D"
"8/8/25 9:22","APNA-370","NO",119,"121 ppb","D"
"8/8/25 9:23","APNA-370","NO",119.1,"121 ppb","D"
"8/8/25 9:24","APNA-370","NO",119.6,"121 ppb","D"
"8/8/25 9:25","APNA-370","NO",120.1,"121 ppb","D"
"8/8/25 9:26","APNA-370","NO",119.6,"121 ppb","D"
"8/8/25 9:27","APNA-370","NO",119.1,"121 ppb","D"
"8/8/25 9:28","APNA-370","NO",119.1,"121 ppb","D"
"8/8/25 9:29","APNA-370","NO",119.6,"121 ppb","D"
"8/8/25 9:30","APNA-370","NO",119.5,"121 ppb","D"
"8/8/25 9:31","APNA-370","NO",120,"121 ppb","D"
"8/8/25 9:32","APNA-370","NO",119.8,"121 ppb","D"
"8/8/25 9:33","APNA-370","NO",118.9,"121 ppb","D"
"8/8/25 9:34","APNA-370","NO",118.7,"121 ppb","D"
"8/8/25 9:35","APNA-370","NO",119.5,"121 ppb","D"
"8/8/25 9:36","APNA-370","NO",119.8,"121 ppb","D"
"8/8/25 9:37","APNA-370","NO",119.8,"121 ppb","D"
"8/8/25 9:38","APNA-370","NO",119.5,"121 ppb","D"
"8/8/25 9:39","APNA-370","NO",120,"121 ppb","D"
"8/8/25 9:40","APNA-370","NO",119.8,"121 ppb","D"
"8/8/25 9:41","APNA-370","NO",119.5,"121 ppb","D"
"8/8/25 9:42","APNA-370","NO",119.4,"121 ppb","D"
"8/8/25 9:43","APNA-370","NO",119.7,"121 ppb","D"
"8/8/25 9:44","APNA-370","NO",119.5,"121 ppb","D"
"8/8/25 9:45","APNA-370","NO",119.7,"121 ppb","D"
"8/8/25 9:46","APNA-370","NO",120,"121 ppb","D"
"8/8/25 9:47","APNA-370","NO",119.7,"121 ppb","D"
"8/8/25 9:48","APNA-370","NO",120.1,"121 ppb","D"
"8/8/25 9:49","APNA-370","NO",119.4,"121 ppb","D"
"8/8/25 9:50","APNA-370","NO",119.4,"121 ppb","D"
"8/8/25 9:51","APNA-370","NO",119.6,"121 ppb","D"
"8/8/25 9:52","APNA-370","NO",119.7,"121 ppb","D"
"8/8/25 9:53","APNA-370","NO",120,"121 ppb","D"
"8/8/25 9:54","APNA-370","NO",120,"121 ppb","D"
"8/8/25 9:55","APNA-370","NO",120,"121 ppb","D"
"8/8/25 9:56","APNA-370","NO",119.9,"121 ppb","D"
"8/8/25 9:57","APNA-370","NO",120,"121 ppb","D"
"8/8/25 9:58","APNA-370","NO",119.6,"121 ppb","D"
"8/8/25 9:59","APNA-370","NO",119.1,"121 ppb","D"
"8/8/25 10:00","APNA-370","NO",119.8,"121 ppb","D"
"8/8/25 10:01","APNA-370","NO",120.4,"121 ppb","D"
"8/8/25 10:02","APNA-370","NO",120.5,"121 ppb","D"
"8/8/25 10:03","APNA-370","NO",120.5,"121 ppb","D"
"8/8/25 10:04","APNA-370","NO",119.9,"121 ppb","D"
"8/8/25 10:05","APNA-370","NO",119.8,"121 ppb","D"
"8/8/25 10:06","APNA-370","NO",120,"121 ppb","D"
"8/8/25 10:07","APNA-370","NO",120.5,"121 ppb","D"
"8/8/25 10:08","APNA-370","NO",120.5,"121 ppb","D"
"8/8/25 10:09","APNA-370","NO",120.1,"121 ppb","D"
"8/8/25 10:10","APNA-370","NO",120.1,"121 ppb","D"
"8/8/25 10:11","APNA-370","NO",119.6,"121 ppb","D"
"8/8/25 10:12","APNA-370","NO",119.8,"121 ppb","D"
"8/8/25 10:13","APNA-370","NO",120.3,"121 ppb","D"
"8/8/25 10:14","APNA-370","NO",120.7,"121 ppb","D"
"8/8/25 10:15","APNA-370","NO",120.7,"121 ppb","D"
"8/8/25 10:16","APNA-370","NO",120.7,"121 ppb","D"
"8/8/25 10:17","APNA-370","NO",120.5,"121 ppb","D"
"8/8/25 10:18","APNA-370","NO",119.9,"121 ppb","D"
"8/8/25 10:19","APNA-370","NO",120,"121 ppb","D"
"8/8/25 10:20","APNA-370","NO",120,"121 ppb","D"
"8/8/25 10:21","APNA-370","NO",120.5,"121 ppb","D"
"8/8/25 10:22","APNA-370","NO",120.9,"121 ppb","D"
"8/8/25 10:23","APNA-370","NO",120.6,"121 ppb","D"
"8/8/25 10:24","APNA-370","NO",120.4,"121 ppb","D"
"8/8/25 10:25","APNA-370","NO",120.6,"121 ppb","D"
"8/8/25 10:26","APNA-370","NO",120.2,"121 ppb","D"
"8/8/25 10:27","APNA-370","NO",120.7,"121 ppb","D"
"8/8/25 10:28","APNA-370","NO",121.1,"121 ppb","D"
"8/8/25 10:29","APNA-370","NO",120.7,"121 ppb","D"
"8/8/25 10:30","APNA-370","NO",120.6,"121 ppb","D"
"8/8/25 10:31","APNA-370","NO",120.3,"121 ppb","D"
"8/8/25 10:32","APNA-370","NO",120.3,"121 ppb","D"
"8/8/25 10:33","APNA-370","NO",120.1,"121 ppb","D"
"8/8/25 10:34","APNA-370","NO",120.1,"121 ppb","D"
"8/8/25 10:35","APNA-370","NO",120.7,"121 ppb","D"
"8/8/25 10:36","APNA-370","NO",121.1,"121 ppb","D"
"8/8/25 10:37","APNA-370","NO",120.6,"121 ppb","D"
"8/8/25 10:38","APNA-370","NO",121,"121 ppb","D"
"8/8/25 10:39","APNA-370","NO",120.3,"121 ppb","D"
"8/8/25 10:40","APNA-370","NO",120.1,"121 ppb","D"
"8/8/25 10:41","APNA-370","NO",120.3,"121 ppb","D"
"8/8/25 10:42","APNA-370","NO",120.3,"121 ppb","D"
"8/8/25 10:43","APNA-370","NO",120.5,"121 ppb","D"
"8/8/25 10:44","APNA-370","NO",120.4,"121 ppb","D"
"8/8/25 10:45","APNA-370","NO",120,"121 ppb","D"
"8/8/25 10:46","APNA-370","NO",120.5,"121 ppb","D"
"8/8/25 10:47","APNA-370","NO",120.5,"121 ppb","D"
"8/8/25 10:48","APNA-370","NO",120.5,"121 ppb","D"
"8/8/25 10:49","APNA-370","NO",120.4,"121 ppb","D"
"8/8/25 10:50","APNA-370","NO",120.7,"121 ppb","D"
"8/8/25 10:51","APNA-370","NO",120.9,"121 ppb","D"
"8/8/25 10:52","APNA-370","NO",120.6,"121 ppb","D"
"8/8/25 10:53","APNA-370","NO",120.2,"121 ppb","D"
"8/8/25 10:54","APNA-370","NO",119.7,"121 ppb","D"
"8/8/25 10:55","APNA-370","NO",120.1,"121 ppb","D"
"8/8/25 10:56","APNA-370","NO",120.2,"121 ppb","D"
"8/8/25 10:57","APNA-370","NO",120.5,"121 ppb","D"
"8/8/25 10:58","APNA-370","NO",120.7,"121 ppb","D"
"8/8/25 10:59","APNA-370","NO",120.9,"121 ppb","D"
"8/8/25 11:00","APNA-370","NO",120.9,"121 ppb","D"
"8/8/25 11:01","APNA-370","NO",120.9,"121 ppb","D"
"8/8/25 11:02","APNA-370","NO",121,"121 ppb","D"
"8/8/25 11:03","APNA-370","NO",120.9,"121 ppb","D"
"8/8/25 11:04","APNA-370","NO",120.5,"121 ppb","D"
"8/8/25 11:05","APNA-370","NO",120.8,"121 ppb","D"
